#t pdf cdf
#  x      p(x)     cdf(x) 
          1.578          0.13865         0.0055293  
         1.5818          0.14087         0.0056505  
         1.5856           0.1431          0.005774  
         1.5894          0.14536         0.0058997  
         1.5932          0.14765         0.0060277  
          1.597          0.14996         0.0061581  
         1.6008          0.15229         0.0062908  
         1.6047          0.15465         0.0064258  
         1.6085          0.15704         0.0065633  
         1.6124          0.15944         0.0067032  
         1.6162          0.16187         0.0068457  
         1.6201          0.16433         0.0069906  
          1.624          0.16681         0.0071381  
         1.6279          0.16932         0.0072881  
         1.6318          0.17185         0.0074408  
         1.6357           0.1744         0.0075961  
         1.6396          0.17698         0.0077541  
         1.6436          0.17959         0.0079148  
         1.6475          0.18222         0.0080783  
         1.6515          0.18487         0.0082445  
         1.6554          0.18755         0.0084136  
         1.6594          0.19025         0.0085855  
         1.6634          0.19298         0.0087603  
         1.6674          0.19573         0.0089381  
         1.6714          0.19851         0.0091188  
         1.6754          0.20131         0.0093024  
         1.6794          0.20413         0.0094892  
         1.6834          0.20698          0.009679  
         1.6875          0.20986         0.0098719  
         1.6915          0.21276          0.010068  
         1.6956          0.21568          0.010267  
         1.6996          0.21863           0.01047  
         1.7037           0.2216          0.010675  
         1.7078          0.22459          0.010884  
         1.7119          0.22761          0.011096  
          1.716          0.23066          0.011312  
         1.7201          0.23373          0.011531  
         1.7242          0.23682          0.011754  
         1.7284          0.23993           0.01198  
         1.7325          0.24307          0.012209  
         1.7367          0.24623          0.012442  
         1.7408          0.24942          0.012679  
          1.745          0.25263          0.012919  
         1.7492          0.25586          0.013163  
         1.7534          0.25912          0.013411  
         1.7576           0.2624          0.013662  
         1.7618           0.2657          0.013917  
          1.766          0.26902          0.014176  
         1.7703          0.27237          0.014439  
         1.7745          0.27574          0.014706  
         1.7788          0.27913          0.014976  
         1.7831          0.28254          0.015251  
         1.7873          0.28598           0.01553  
         1.7916          0.28944          0.015812  
         1.7959          0.29291          0.016099  
         1.8002          0.29642           0.01639  
         1.8045          0.29994          0.016685  
         1.8089          0.30348          0.016984  
         1.8132          0.30704          0.017288  
         1.8176          0.31063          0.017596  
         1.8219          0.31423          0.017908  
         1.8263          0.31786          0.018225  
         1.8307           0.3215          0.018546  
         1.8351          0.32517          0.018871  
         1.8395          0.32886          0.019201  
         1.8439          0.33256          0.019535  
         1.8483          0.33628          0.019874  
         1.8527          0.34003          0.020218  
         1.8572          0.34379          0.020566  
         1.8616          0.34757          0.020919  
         1.8661          0.35137          0.021277  
         1.8706          0.35519          0.021639  
          1.875          0.35902          0.022007  
         1.8795          0.36287          0.022379  
         1.8841          0.36674          0.022756  
         1.8886          0.37063          0.023138  
         1.8931          0.37453          0.023524  
         1.8976          0.37845          0.023916  
         1.9022          0.38239          0.024313  
         1.9068          0.38634          0.024715  
         1.9113          0.39031          0.025122  
         1.9159          0.39429          0.025534  
         1.9205          0.39829          0.025952  
         1.9251           0.4023          0.026374  
         1.9297          0.40633          0.026802  
         1.9344          0.41037          0.027236  
          1.939          0.41442          0.027674  
         1.9437          0.41849          0.028118  
         1.9483          0.42258          0.028568  
          1.953          0.42667          0.029022  
         1.9577          0.43078          0.029483  
         1.9624           0.4349          0.029949  
         1.9671          0.43903           0.03042  
         1.9718          0.44317          0.030897  
         1.9765          0.44733           0.03138  
         1.9813          0.45149          0.031868  
          1.986          0.45567          0.032362  
         1.9908          0.45985          0.032862  
         1.9956          0.46405          0.033367  
         2.0003          0.46825          0.033879  
         2.0051          0.47247          0.034396  
         2.0099          0.47669          0.034919  
         2.0148          0.48092          0.035448  
         2.0196          0.48516          0.035983  
         2.0244           0.4894          0.036524  
         2.0293          0.49366          0.037072  
         2.0342          0.49792          0.037625  
          2.039          0.50218          0.038184  
         2.0439          0.50646          0.038749  
         2.0488          0.51074          0.039321  
         2.0538          0.51502          0.039898  
         2.0587          0.51931          0.040482  
         2.0636           0.5236          0.041073  
         2.0686           0.5279          0.041669  
         2.0735           0.5322          0.042272  
         2.0785           0.5365          0.042881  
         2.0835          0.54081          0.043497  
         2.0885          0.54512          0.044119  
         2.0935          0.54943          0.044747  
         2.0985          0.55374          0.045382  
         2.1035          0.55806          0.046023  
         2.1086          0.56237          0.046671  
         2.1137          0.56669          0.047325  
         2.1187            0.571          0.047986  
         2.1238          0.57532          0.048654  
         2.1289          0.57963          0.049328  
          2.134          0.58394          0.050009  
         2.1391          0.58825          0.050697  
         2.1443          0.59256          0.051391  
         2.1494          0.59687          0.052092  
         2.1545          0.60117            0.0528  
         2.1597          0.60547          0.053515  
         2.1649          0.60977          0.054236  
         2.1701          0.61406          0.054965  
         2.1753          0.61835            0.0557  
         2.1805          0.62263          0.056442  
         2.1857           0.6269          0.057191  
          2.191          0.63117          0.057947  
         2.1962          0.63544           0.05871  
         2.2015          0.63969          0.059479  
         2.2068          0.64394          0.060256  
         2.2121          0.64818           0.06104  
         2.2174          0.65242          0.061831  
         2.2227          0.65664          0.062629  
          2.228          0.66086          0.063434  
         2.2334          0.66506          0.064246  
         2.2387          0.66926          0.065065  
         2.2441          0.67345          0.065891  
         2.2495          0.67762          0.066725  
         2.2549          0.68179          0.067565  
         2.2603          0.68594          0.068413  
         2.2657          0.69008          0.069268  
         2.2711          0.69421           0.07013  
         2.2766          0.69832             0.071  
         2.2821          0.70242          0.071876  
         2.2875          0.70651           0.07276  
          2.293          0.71058          0.073651  
         2.2985          0.71464           0.07455  
          2.304          0.71869          0.075455  
         2.3096          0.72272          0.076368  
         2.3151          0.72673          0.077288  
         2.3206          0.73073          0.078216  
         2.3262          0.73471          0.079151  
         2.3318          0.73867          0.080093  
         2.3374          0.74261          0.081042  
          2.343          0.74654          0.081999  
         2.3486          0.75045          0.082963  
         2.3542          0.75434          0.083935  
         2.3599          0.75821          0.084914  
         2.3656          0.76206            0.0859  
         2.3712           0.7659          0.086893  
         2.3769          0.76971          0.087894  
         2.3826           0.7735          0.088903  
         2.3883          0.77727          0.089918  
         2.3941          0.78102          0.090941  
         2.3998          0.78474          0.091972  
         2.4056          0.78845           0.09301  
         2.4113          0.79213          0.094055  
         2.4171          0.79579          0.095107  
         2.4229          0.79942          0.096167  
         2.4287          0.80304          0.097234  
         2.4345          0.80662          0.098309  
         2.4404          0.81019          0.099391  
         2.4462          0.81372           0.10048  
         2.4521          0.81724           0.10158  
          2.458          0.82073           0.10268  
         2.4639          0.82419           0.10379  
         2.4698          0.82762           0.10491  
         2.4757          0.83103           0.10604  
         2.4816          0.83442           0.10717  
         2.4876          0.83777           0.10831  
         2.4936           0.8411           0.10946  
         2.4995           0.8444           0.11062  
         2.5055          0.84767           0.11178  
         2.5116          0.85091           0.11295  
         2.5176          0.85413           0.11412  
         2.5236          0.85731           0.11531  
         2.5297          0.86047            0.1165  
         2.5357           0.8636            0.1177  
         2.5418          0.86669           0.11891  
         2.5479          0.86976           0.12012  
          2.554          0.87279           0.12134  
         2.5602           0.8758           0.12257  
         2.5663          0.87877            0.1238  
         2.5724          0.88171           0.12504  
         2.5786          0.88462           0.12629  
         2.5848           0.8875           0.12755  
          2.591          0.89035           0.12881  
         2.5972          0.89316           0.13008  
         2.6034          0.89594           0.13136  
         2.6097          0.89869           0.13264  
          2.616           0.9014           0.13394  
         2.6222          0.90408           0.13523  
         2.6285          0.90673           0.13654  
         2.6348          0.90935           0.13785  
         2.6411          0.91193           0.13917  
         2.6475          0.91447            0.1405  
         2.6538          0.91698           0.14183  
         2.6602          0.91946           0.14317  
         2.6666           0.9219           0.14452  
          2.673           0.9243           0.14587  
         2.6794          0.92667           0.14723  
         2.6858          0.92901            0.1486  
         2.6922          0.93131           0.14997  
         2.6987          0.93357           0.15135  
         2.7052           0.9358           0.15274  
         2.7117          0.93799           0.15413  
         2.7182          0.94014           0.15553  
         2.7247          0.94226           0.15694  
         2.7312          0.94434           0.15835  
         2.7378          0.94638           0.15977  
         2.7443          0.94839           0.16119  
         2.7509          0.95036           0.16263  
         2.7575          0.95229           0.16407  
         2.7641          0.95419           0.16551  
         2.7708          0.95605           0.16696  
         2.7774          0.95787           0.16842  
         2.7841          0.95965           0.16988  
         2.7907          0.96139           0.17135  
         2.7974           0.9631           0.17283  
         2.8042          0.96477           0.17431  
         2.8109           0.9664            0.1758  
         2.8176          0.96799            0.1773  
         2.8244          0.96955            0.1788  
         2.8312          0.97106            0.1803  
         2.8379          0.97254           0.18182  
         2.8447          0.97398           0.18333  
         2.8516          0.97538           0.18486  
         2.8584          0.97674           0.18639  
         2.8653          0.97806           0.18793  
         2.8721          0.97934           0.18947  
          2.879          0.98059           0.19101  
         2.8859           0.9818           0.19257  
         2.8929          0.98296           0.19413  
         2.8998          0.98409           0.19569  
         2.9067          0.98518           0.19726  
         2.9137          0.98623           0.19884  
         2.9207          0.98724           0.20042  
         2.9277          0.98822             0.202  
         2.9347          0.98915           0.20359  
         2.9418          0.99005           0.20519  
         2.9488           0.9909           0.20679  
         2.9559          0.99172            0.2084  
          2.963           0.9925           0.21001  
         2.9701          0.99324           0.21163  
         2.9772          0.99394           0.21325  
         2.9844           0.9946           0.21488  
         2.9915          0.99523           0.21651  
         2.9987          0.99581           0.21815  
         3.0059          0.99636           0.21979  
         3.0131          0.99687           0.22144  
         3.0203          0.99734           0.22309  
         3.0276          0.99777           0.22475  
         3.0348          0.99816           0.22641  
         3.0421          0.99852           0.22807  
         3.0494          0.99883           0.22974  
         3.0567          0.99911           0.23142  
         3.0641          0.99935            0.2331  
         3.0714          0.99955           0.23478  
         3.0788          0.99972           0.23647  
         3.0862          0.99985           0.23816  
         3.0936          0.99993           0.23986  
          3.101          0.99999           0.24156  
         3.1084                1           0.24326  
         3.1159          0.99998           0.24497  
         3.1233          0.99992           0.24668  
         3.1308          0.99982            0.2484  
         3.1383          0.99968           0.25012  
         3.1459          0.99951           0.25185  
         3.1534          0.99931           0.25358  
          3.161          0.99906           0.25531  
         3.1686          0.99878           0.25704  
         3.1762          0.99846           0.25878  
         3.1838          0.99811           0.26053  
         3.1914          0.99772           0.26227  
         3.1991           0.9973           0.26402  
         3.2067          0.99684           0.26578  
         3.2144          0.99634           0.26753  
         3.2221          0.99581           0.26929  
         3.2299          0.99525           0.27106  
         3.2376          0.99464           0.27282  
         3.2454          0.99401           0.27459  
         3.2532          0.99334           0.27637  
          3.261          0.99263           0.27814  
         3.2688           0.9919           0.27992  
         3.2766          0.99112            0.2817  
         3.2845          0.99032           0.28349  
         3.2924          0.98948           0.28528  
         3.3003           0.9886           0.28707  
         3.3082           0.9877           0.28886  
         3.3161          0.98676           0.29065  
         3.3241          0.98578           0.29245  
          3.332          0.98478           0.29425  
           3.34          0.98374           0.29606  
          3.348          0.98267           0.29786  
         3.3561          0.98157           0.29967  
         3.3641          0.98044           0.30148  
         3.3722          0.97927           0.30329  
         3.3803          0.97808           0.30511  
         3.3884          0.97685           0.30692  
         3.3965          0.97559           0.30874  
         3.4047           0.9743           0.31056  
         3.4128          0.97299           0.31238  
          3.421          0.97164           0.31421  
         3.4292          0.97026           0.31604  
         3.4374          0.96885           0.31786  
         3.4457          0.96741           0.31969  
          3.454          0.96595           0.32152  
         3.4622          0.96445           0.32336  
         3.4705          0.96293           0.32519  
         3.4789          0.96138           0.32703  
         3.4872           0.9598           0.32886  
         3.4956          0.95819            0.3307  
          3.504          0.95655           0.33254  
         3.5124          0.95489           0.33438  
         3.5208           0.9532           0.33623  
         3.5292          0.95148           0.33807  
         3.5377          0.94974           0.33991  
         3.5462          0.94797           0.34176  
         3.5547          0.94617           0.34361  
         3.5632          0.94435           0.34545  
         3.5718           0.9425            0.3473  
         3.5803          0.94063           0.34915  
         3.5889          0.93874             0.351  
         3.5975          0.93681           0.35285  
         3.6062          0.93487            0.3547  
         3.6148           0.9329           0.35655  
         3.6235           0.9309            0.3584  
         3.6322          0.92889           0.36026  
         3.6409          0.92685           0.36211  
         3.6496          0.92478           0.36396  
         3.6584          0.92269           0.36582  
         3.6671          0.92059           0.36767  
         3.6759          0.91845           0.36952  
         3.6847           0.9163           0.37138  
         3.6936          0.91413           0.37323  
         3.7024          0.91193           0.37509  
         3.7113          0.90971           0.37694  
         3.7202          0.90748           0.37879  
         3.7291          0.90522           0.38065  
         3.7381          0.90294            0.3825  
         3.7471          0.90064           0.38435  
          3.756          0.89832           0.38621  
         3.7651          0.89598           0.38806  
         3.7741          0.89363           0.38991  
         3.7831          0.89125           0.39176  
         3.7922          0.88886           0.39362  
         3.8013          0.88644           0.39547  
         3.8104          0.88401           0.39732  
         3.8196          0.88157           0.39917  
         3.8287           0.8791           0.40101  
         3.8379          0.87662           0.40286  
         3.8471          0.87412           0.40471  
         3.8563           0.8716           0.40655  
         3.8656          0.86907            0.4084  
         3.8749          0.86652           0.41024  
         3.8842          0.86396           0.41209  
         3.8935          0.86138           0.41393  
         3.9028          0.85878           0.41577  
         3.9122          0.85617           0.41761  
         3.9216          0.85355           0.41945  
          3.931          0.85091           0.42129  
         3.9404          0.84826           0.42312  
         3.9498          0.84559           0.42496  
         3.9593          0.84291           0.42679  
         3.9688          0.84022           0.42862  
         3.9783          0.83751           0.43045  
         3.9879          0.83479           0.43228  
         3.9974          0.83206           0.43411  
          4.007          0.82932           0.43593  
         4.0166          0.82656           0.43776  
         4.0263          0.82379           0.43958  
         4.0359          0.82102            0.4414  
         4.0456          0.81823           0.44322  
         4.0553          0.81542           0.44504  
          4.065          0.81261           0.44685  
         4.0748          0.80979           0.44866  
         4.0846          0.80696           0.45048  
         4.0944          0.80412           0.45228  
         4.1042          0.80127           0.45409  
          4.114          0.79841            0.4559  
         4.1239          0.79554            0.4577  
         4.1338          0.79266            0.4595  
         4.1437          0.78977            0.4613  
         4.1536          0.78688           0.46309  
         4.1636          0.78398           0.46489  
         4.1736          0.78107           0.46668  
         4.1836          0.77815           0.46847  
         4.1936          0.77522           0.47025  
         4.2037          0.77229           0.47204  
         4.2138          0.76935           0.47382  
         4.2239          0.76641            0.4756  
          4.234          0.76345           0.47737  
         4.2442           0.7605           0.47915  
         4.2543          0.75753           0.48092  
         4.2645          0.75456           0.48269  
         4.2748          0.75159           0.48445  
          4.285          0.74861           0.48622  
         4.2953          0.74562           0.48798  
         4.3056          0.74263           0.48973  
         4.3159          0.73964           0.49149  
         4.3263          0.73664           0.49324  
         4.3367          0.73364           0.49499  
         4.3471          0.73063           0.49673  
         4.3575          0.72762           0.49847  
         4.3679          0.72461           0.50021  
         4.3784          0.72159           0.50195  
         4.3889          0.71858           0.50368  
         4.3994          0.71555           0.50541  
           4.41          0.71253           0.50714  
         4.4206           0.7095           0.50887  
         4.4312          0.70648           0.51059  
         4.4418          0.70345            0.5123  
         4.4525          0.70041           0.51402  
         4.4631          0.69738           0.51573  
         4.4738          0.69435           0.51744  
         4.4846          0.69131           0.51914  
         4.4953          0.68828           0.52084  
         4.5061          0.68524           0.52254  
         4.5169           0.6822           0.52423  
         4.5278          0.67917           0.52592  
         4.5386          0.67613           0.52761  
         4.5495          0.67309           0.52929  
         4.5604          0.67005           0.53097  
         4.5714          0.66702           0.53265  
         4.5823          0.66398           0.53432  
         4.5933          0.66095           0.53599  
         4.6043          0.65791           0.53765  
         4.6154          0.65488           0.53932  
         4.6264          0.65185           0.54097  
         4.6375          0.64882           0.54263  
         4.6487          0.64579           0.54428  
         4.6598          0.64277           0.54593  
          4.671          0.63975           0.54757  
         4.6822          0.63672           0.54921  
         4.6934          0.63371           0.55084  
         4.7047          0.63069           0.55247  
          4.716          0.62768            0.5541  
         4.7273          0.62467           0.55572  
         4.7386          0.62166           0.55734  
           4.75          0.61865           0.55896  
         4.7614          0.61565           0.56057  
         4.7728          0.61266           0.56218  
         4.7842          0.60966           0.56378  
         4.7957          0.60667           0.56538  
         4.8072          0.60369           0.56698  
         4.8187           0.6007           0.56857  
         4.8303          0.59773           0.57016  
         4.8419          0.59475           0.57174  
         4.8535          0.59179           0.57332  
         4.8651          0.58882           0.57489  
         4.8768          0.58586           0.57647  
         4.8885          0.58291           0.57803  
         4.9002          0.57996            0.5796  
          4.912          0.57702           0.58115  
         4.9238          0.57408           0.58271  
         4.9356          0.57115           0.58426  
         4.9474          0.56822            0.5858  
         4.9593           0.5653           0.58735  
         4.9712          0.56238           0.58888  
         4.9831          0.55947           0.59042  
          4.995          0.55657           0.59194  
          5.007          0.55367           0.59347  
          5.019          0.55078           0.59499  
         5.0311          0.54789            0.5965  
         5.0431          0.54502           0.59802  
         5.0552          0.54214           0.59952  
         5.0674          0.53928           0.60103  
         5.0795          0.53642           0.60252  
         5.0917          0.53357           0.60402  
         5.1039          0.53073           0.60551  
         5.1162          0.52789           0.60699  
         5.1284          0.52506           0.60847  
         5.1407          0.52224           0.60995  
         5.1531          0.51942           0.61142  
         5.1654          0.51661           0.61289  
         5.1778          0.51381           0.61435  
         5.1902          0.51102           0.61581  
         5.2027          0.50824           0.61727  
         5.2152          0.50546           0.61872  
         5.2277          0.50269           0.62016  
         5.2402          0.49993            0.6216  
         5.2528          0.49718           0.62304  
         5.2654          0.49443           0.62447  
          5.278          0.49169            0.6259  
         5.2907          0.48897           0.62732  
         5.3033          0.48625           0.62874  
         5.3161          0.48353           0.63015  
         5.3288          0.48083           0.63156  
         5.3416          0.47814           0.63297  
         5.3544          0.47545           0.63437  
         5.3673          0.47278           0.63576  
         5.3801          0.47011           0.63715  
          5.393          0.46745           0.63854  
          5.406           0.4648           0.63992  
         5.4189          0.46216            0.6413  
         5.4319          0.45952           0.64267  
          5.445           0.4569           0.64404  
          5.458          0.45429            0.6454  
         5.4711          0.45168           0.64676  
         5.4842          0.44909           0.64812  
         5.4974           0.4465           0.64947  
         5.5106          0.44392           0.65081  
         5.5238          0.44136           0.65216  
          5.537           0.4388           0.65349  
         5.5503          0.43625           0.65482  
         5.5636          0.43371           0.65615  
          5.577          0.43118           0.65747  
         5.5903          0.42866           0.65879  
         5.6038          0.42615           0.66011  
         5.6172          0.42365           0.66141  
         5.6307          0.42116           0.66272  
         5.6442          0.41868           0.66402  
         5.6577          0.41621           0.66531  
         5.6713          0.41375            0.6666  
         5.6849           0.4113           0.66789  
         5.6985          0.40885           0.66917  
         5.7122          0.40642           0.67045  
         5.7259            0.404           0.67172  
         5.7396          0.40159           0.67299  
         5.7534          0.39919           0.67425  
         5.7672           0.3968           0.67551  
          5.781          0.39441           0.67677  
         5.7949          0.39204           0.67802  
         5.8088          0.38968           0.67926  
         5.8227          0.38733            0.6805  
         5.8367          0.38499           0.68174  
         5.8507          0.38266           0.68297  
         5.8647          0.38034            0.6842  
         5.8788          0.37803           0.68542  
         5.8929          0.37573           0.68664  
          5.907          0.37344           0.68785  
         5.9212          0.37116           0.68906  
         5.9354          0.36889           0.69027  
         5.9496          0.36663           0.69147  
         5.9639          0.36438           0.69266  
         5.9782          0.36214           0.69385  
         5.9925          0.35991           0.69504  
         6.0069          0.35769           0.69622  
         6.0213          0.35548            0.6974  
         6.0358          0.35329           0.69857  
         6.0502           0.3511           0.69974  
         6.0647          0.34892            0.7009  
         6.0793          0.34676           0.70206  
         6.0939           0.3446           0.70322  
         6.1085          0.34245           0.70437  
         6.1231          0.34032           0.70552  
         6.1378          0.33819           0.70666  
         6.1525          0.33608            0.7078  
         6.1673          0.33397           0.70893  
         6.1821          0.33188           0.71006  
         6.1969           0.3298           0.71118  
         6.2118          0.32772            0.7123  
         6.2267          0.32566           0.71342  
         6.2416          0.32361           0.71453  
         6.2566          0.32156           0.71564  
         6.2716          0.31953           0.71674  
         6.2866          0.31751           0.71784  
         6.3017           0.3155           0.71893  
         6.3168          0.31349           0.72002  
          6.332           0.3115           0.72111  
         6.3472          0.30952           0.72219  
         6.3624          0.30755           0.72326  
         6.3777          0.30559           0.72434  
          6.393          0.30364            0.7254  
         6.4083           0.3017           0.72647  
         6.4237          0.29977           0.72753  
         6.4391          0.29785           0.72858  
         6.4545          0.29594           0.72963  
           6.47          0.29404           0.73068  
         6.4855          0.29215           0.73172  
         6.5011          0.29027           0.73276  
         6.5167           0.2884            0.7338  
         6.5323          0.28654           0.73483  
          6.548          0.28469           0.73585  
         6.5637          0.28285           0.73687  
         6.5794          0.28102           0.73789  
         6.5952           0.2792            0.7389  
          6.611          0.27739           0.73991  
         6.6269          0.27559           0.74092  
         6.6428           0.2738           0.74192  
         6.6587          0.27202           0.74292  
         6.6747          0.27025           0.74391  
         6.6907          0.26849            0.7449  
         6.7067          0.26674           0.74588  
         6.7228            0.265           0.74686  
         6.7389          0.26327           0.74784  
         6.7551          0.26155           0.74881  
         6.7713          0.25984           0.74978  
         6.7875          0.25813           0.75074  
         6.8038          0.25644            0.7517  
         6.8201          0.25476           0.75266  
         6.8365          0.25309           0.75361  
         6.8529          0.25142           0.75456  
         6.8693          0.24977            0.7555  
         6.8858          0.24813           0.75644  
         6.9023          0.24649           0.75738  
         6.9189          0.24487           0.75831  
         6.9355          0.24325           0.75924  
         6.9521          0.24164           0.76016  
         6.9688          0.24005           0.76108  
         6.9855          0.23846             0.762  
         7.0022          0.23688           0.76291  
          7.019          0.23531           0.76382  
         7.0359          0.23375           0.76473  
         7.0527           0.2322           0.76563  
         7.0697          0.23066           0.76653  
         7.0866          0.22913           0.76742  
         7.1036           0.2276           0.76831  
         7.1207          0.22609            0.7692  
         7.1377          0.22458           0.77008  
         7.1549          0.22309           0.77096  
          7.172           0.2216           0.77183  
         7.1892          0.22012            0.7727  
         7.2065          0.21865           0.77357  
         7.2237          0.21719           0.77443  
         7.2411          0.21574           0.77529  
         7.2584           0.2143           0.77615  
         7.2758          0.21287             0.777  
         7.2933          0.21144           0.77785  
         7.3108          0.21002           0.77869  
         7.3283          0.20862           0.77953  
         7.3459          0.20722           0.78037  
         7.3635          0.20583           0.78121  
         7.3812          0.20444           0.78204  
         7.3989          0.20307           0.78286  
         7.4166          0.20171           0.78369  
         7.4344          0.20035           0.78451  
         7.4523            0.199           0.78532  
         7.4701          0.19766           0.78614  
          7.488          0.19633           0.78694  
          7.506          0.19501           0.78775  
          7.524          0.19369           0.78855  
         7.5421          0.19239           0.78935  
         7.5601          0.19109           0.79015  
         7.5783           0.1898           0.79094  
         7.5965          0.18852           0.79173  
         7.6147          0.18724           0.79251  
         7.6329          0.18598           0.79329  
         7.6512          0.18472           0.79407  
         7.6696          0.18347           0.79484  
          7.688          0.18223           0.79561  
         7.7064          0.18099           0.79638  
         7.7249          0.17977           0.79715  
         7.7434          0.17855           0.79791  
          7.762          0.17734           0.79866  
         7.7806          0.17614           0.79942  
         7.7993          0.17494           0.80017  
          7.818          0.17376           0.80092  
         7.8368          0.17258           0.80166  
         7.8556           0.1714            0.8024  
         7.8744          0.17024           0.80314  
         7.8933          0.16908           0.80388  
         7.9122          0.16793           0.80461  
         7.9312          0.16679           0.80533  
         7.9502          0.16566           0.80606  
         7.9693          0.16453           0.80678  
         7.9884          0.16341            0.8075  
         8.0076           0.1623           0.80821  
         8.0268          0.16119           0.80893  
          8.046           0.1601           0.80964  
         8.0653          0.15901           0.81034  
         8.0847          0.15792           0.81104  
          8.104          0.15685           0.81174  
         8.1235          0.15578           0.81244  
          8.143          0.15471           0.81313  
         8.1625          0.15366           0.81382  
         8.1821          0.15261           0.81451  
         8.2017          0.15157           0.81519  
         8.2214          0.15054           0.81588  
         8.2411          0.14951           0.81655  
         8.2609          0.14849           0.81723  
         8.2807          0.14747            0.8179  
         8.3005          0.14647           0.81857  
         8.3204          0.14547           0.81924  
         8.3404          0.14447            0.8199  
         8.3604          0.14349           0.82056  
         8.3805           0.1425           0.82122  
         8.4006          0.14153           0.82187  
         8.4207          0.14056           0.82252  
         8.4409           0.1396           0.82317  
         8.4611          0.13865           0.82382  
         8.4814           0.1377           0.82446  
         8.5018          0.13676            0.8251  
         8.5222          0.13582           0.82574  
         8.5426          0.13489           0.82637  
         8.5631          0.13397             0.827  
         8.5836          0.13306           0.82763  
         8.6042          0.13215           0.82826  
         8.6249          0.13124           0.82888  
         8.6456          0.13034            0.8295  
         8.6663          0.12945           0.83012  
         8.6871          0.12857           0.83073  
         8.7079          0.12769           0.83134  
         8.7288          0.12681           0.83195  
         8.7497          0.12594           0.83256  
         8.7707          0.12508           0.83316  
         8.7918          0.12423           0.83376  
         8.8128          0.12338           0.83436  
          8.834          0.12253           0.83496  
         8.8552          0.12169           0.83555  
         8.8764          0.12086           0.83614  
         8.8977          0.12003           0.83673  
          8.919          0.11921           0.83731  
         8.9404           0.1184            0.8379  
         8.9619          0.11759           0.83848  
         8.9834          0.11678           0.83905  
         9.0049          0.11598           0.83963  
         9.0265          0.11519            0.8402  
         9.0482           0.1144           0.84077  
         9.0699          0.11362           0.84134  
         9.0916          0.11284            0.8419  
         9.1134          0.11207           0.84247  
         9.1353           0.1113           0.84302  
         9.1572          0.11054           0.84358  
         9.1792          0.10979           0.84414  
         9.2012          0.10904           0.84469  
         9.2233          0.10829           0.84524  
         9.2454          0.10755           0.84579  
         9.2675          0.10682           0.84633  
         9.2898          0.10609           0.84687  
         9.3121          0.10536           0.84741  
         9.3344          0.10464           0.84795  
         9.3568          0.10393           0.84849  
         9.3792          0.10322           0.84902  
         9.4017          0.10251           0.84955  
         9.4243          0.10181           0.85008  
         9.4469          0.10112            0.8506  
         9.4695          0.10043           0.85113  
         9.4922          0.09974           0.85165  
          9.515         0.099059           0.85217  
         9.5378         0.098383           0.85268  
         9.5607         0.097712            0.8532  
         9.5836         0.097045           0.85371  
         9.6066         0.096384           0.85422  
         9.6297         0.095726           0.85472  
         9.6528         0.095074           0.85523  
         9.6759         0.094426           0.85573  
         9.6991         0.093782           0.85623  
         9.7224         0.093143           0.85673  
         9.7457         0.092509           0.85723  
         9.7691         0.091879           0.85772  
         9.7925         0.091254           0.85821  
          9.816         0.090632            0.8587  
         9.8395         0.090016           0.85919  
         9.8631         0.089403           0.85968  
         9.8868         0.088795           0.86016  
         9.9105         0.088191           0.86064  
         9.9343         0.087592           0.86112  
         9.9581         0.086996            0.8616  
          9.982         0.086405           0.86207  
         10.006         0.085818           0.86254  
          10.03         0.085236           0.86301  
         10.054         0.084657           0.86348  
         10.078         0.084082           0.86395  
         10.102         0.083512           0.86441  
         10.127         0.082945           0.86487  
         10.151         0.082383           0.86533  
         10.175         0.081824           0.86579  
           10.2          0.08127           0.86625  
         10.224         0.080719            0.8667  
         10.249         0.080172           0.86716  
         10.273          0.07963           0.86761  
         10.298         0.079091           0.86805  
         10.322         0.078555            0.8685  
         10.347         0.078024           0.86894  
         10.372         0.077496           0.86939  
         10.397         0.076973           0.86983  
         10.422         0.076452           0.87027  
         10.447         0.075936            0.8707  
         10.472         0.075423           0.87114  
         10.497         0.074914           0.87157  
         10.522         0.074409             0.872  
         10.547         0.073907           0.87243  
         10.573         0.073408           0.87286  
         10.598         0.072914           0.87328  
         10.624         0.072422           0.87371  
         10.649         0.071935           0.87413  
         10.675          0.07145           0.87455  
           10.7         0.070969           0.87496  
         10.726         0.070492           0.87538  
         10.752         0.070018           0.87579  
         10.777         0.069547           0.87621  
         10.803          0.06908           0.87662  
         10.829         0.068616           0.87703  
         10.855         0.068155           0.87743  
         10.881         0.067698           0.87784  
         10.907         0.067244           0.87824  
         10.933         0.066793           0.87865  
          10.96         0.066345           0.87905  
         10.986         0.065901           0.87944  
         11.012         0.065459           0.87984  
         11.039         0.065021           0.88024  
         11.065         0.064586           0.88063  
         11.092         0.064154           0.88102  
         11.118         0.063725           0.88141  
         11.145         0.063299            0.8818  
         11.172         0.062877           0.88218  
         11.198         0.062457           0.88257  
         11.225          0.06204           0.88295  
         11.252         0.061626           0.88333  
         11.279         0.061215           0.88371  
         11.306         0.060808           0.88409  
         11.333         0.060403           0.88447  
         11.361             0.06           0.88484  
         11.388         0.059601           0.88522  
         11.415         0.059205           0.88559  
         11.442         0.058811           0.88596  
          11.47         0.058421           0.88633  
