#x pdf cdf
#  x      p(x)     cdf(x) 
         0.4344          0.54087          0.069562  
         0.4356           0.5436          0.070199  
         0.4368          0.54632          0.070838  
          0.438          0.54905           0.07148  
         0.4392          0.55177          0.072126  
         0.4404          0.55449          0.072775  
         0.4416           0.5572          0.073427  
         0.4428          0.55991          0.074083  
          0.444          0.56262          0.074741  
         0.4452          0.56533          0.075403  
         0.4464          0.56803          0.076067  
         0.4476          0.57073          0.076735  
         0.4488          0.57342          0.077407  
           0.45          0.57611          0.078081  
         0.4512           0.5788          0.078758  
         0.4524          0.58148          0.079439  
         0.4536          0.58416          0.080123  
         0.4548          0.58683           0.08081  
          0.456           0.5895            0.0815  
         0.4572          0.59217          0.082193  
         0.4584          0.59483          0.082889  
         0.4596          0.59749          0.083589  
         0.4608          0.60014          0.084291  
          0.462          0.60279          0.084997  
         0.4632          0.60543          0.085706  
         0.4644          0.60807          0.086417  
         0.4656          0.61071          0.087132  
         0.4668          0.61334           0.08785  
          0.468          0.61596          0.088571  
         0.4692          0.61858          0.089296  
         0.4704          0.62119          0.090023  
         0.4716           0.6238          0.090753  
         0.4728          0.62641          0.091487  
          0.474            0.629          0.092223  
         0.4752           0.6316          0.092962  
         0.4764          0.63418          0.093705  
         0.4776          0.63677          0.094451  
         0.4788          0.63934          0.095199  
           0.48          0.64191          0.095951  
         0.4812          0.64448          0.096705  
         0.4824          0.64704          0.097463  
         0.4836          0.64959          0.098223  
         0.4848          0.65214          0.098987  
          0.486          0.65468          0.099754  
         0.4872          0.65721           0.10052  
         0.4884          0.65974            0.1013  
         0.4896          0.66226           0.10207  
         0.4908          0.66478           0.10285  
          0.492          0.66729           0.10363  
         0.4932          0.66979           0.10442  
         0.4944          0.67229            0.1052  
         0.4956          0.67478           0.10599  
         0.4968          0.67726           0.10679  
          0.498          0.67974           0.10758  
         0.4992          0.68221           0.10838  
         0.5004          0.68467           0.10918  
         0.5016          0.68713           0.10999  
         0.5028          0.68958           0.11079  
          0.504          0.69202           0.11161  
         0.5052          0.69445           0.11242  
         0.5064          0.69688           0.11323  
         0.5076           0.6993           0.11405  
         0.5088          0.70172           0.11488  
           0.51          0.70412            0.1157  
         0.5112          0.70652           0.11653  
         0.5124          0.70891           0.11736  
         0.5136           0.7113           0.11819  
         0.5148          0.71367           0.11903  
          0.516          0.71604           0.11987  
         0.5172           0.7184           0.12071  
         0.5184          0.72075           0.12155  
         0.5196           0.7231            0.1224  
         0.5208          0.72544           0.12325  
          0.522          0.72777            0.1241  
         0.5232          0.73009           0.12496  
         0.5244           0.7324           0.12581  
         0.5256          0.73471           0.12667  
         0.5268            0.737           0.12754  
          0.528          0.73929            0.1284  
         0.5292          0.74157           0.12927  
         0.5304          0.74385           0.13014  
         0.5316          0.74611           0.13102  
         0.5328          0.74837           0.13189  
          0.534          0.75061           0.13277  
         0.5352          0.75285           0.13366  
         0.5364          0.75508           0.13454  
         0.5376          0.75731           0.13543  
         0.5388          0.75952           0.13632  
           0.54          0.76172           0.13721  
         0.5412          0.76392            0.1381  
         0.5424          0.76611             0.139  
         0.5436          0.76829            0.1399  
         0.5448          0.77046            0.1408  
          0.546          0.77262           0.14171  
         0.5472          0.77477           0.14262  
         0.5484          0.77691           0.14353  
         0.5496          0.77905           0.14444  
         0.5508          0.78117           0.14536  
          0.552          0.78329           0.14627  
         0.5532           0.7854           0.14719  
         0.5544          0.78749           0.14812  
         0.5556          0.78958           0.14904  
         0.5568          0.79166           0.14997  
          0.558          0.79373            0.1509  
         0.5592          0.79579           0.15183  
         0.5604          0.79784           0.15277  
         0.5616          0.79989            0.1537  
         0.5628          0.80192           0.15464  
          0.564          0.80394           0.15558  
         0.5652          0.80595           0.15653  
         0.5664          0.80796           0.15748  
         0.5676          0.80995           0.15843  
         0.5688          0.81194           0.15938  
           0.57          0.81391           0.16033  
         0.5712          0.81588           0.16129  
         0.5724          0.81784           0.16224  
         0.5736          0.81978           0.16321  
         0.5748          0.82172           0.16417  
          0.576          0.82364           0.16513  
         0.5772          0.82556            0.1661  
         0.5784          0.82747           0.16707  
         0.5796          0.82937           0.16804  
         0.5808          0.83125           0.16902  
          0.582          0.83313           0.16999  
         0.5832            0.835           0.17097  
         0.5844          0.83686           0.17195  
         0.5856           0.8387           0.17293  
         0.5868          0.84054           0.17392  
          0.588          0.84237           0.17491  
         0.5892          0.84418            0.1759  
         0.5904          0.84599           0.17689  
         0.5916          0.84779           0.17788  
         0.5928          0.84958           0.17888  
          0.594          0.85135           0.17987  
         0.5952          0.85312           0.18087  
         0.5964          0.85487           0.18188  
         0.5976          0.85662           0.18288  
         0.5988          0.85836           0.18389  
            0.6          0.86008           0.18489  
         0.6012           0.8618            0.1859  
         0.6024           0.8635           0.18692  
         0.6036           0.8652           0.18793  
         0.6048          0.86688           0.18895  
          0.606          0.86855           0.18996  
         0.6072          0.87022           0.19098  
         0.6084          0.87187           0.19201  
         0.6096          0.87351           0.19303  
         0.6108          0.87514           0.19406  
          0.612          0.87676           0.19508  
         0.6132          0.87837           0.19611  
         0.6144          0.87998           0.19714  
         0.6156          0.88156           0.19818  
         0.6168          0.88314           0.19921  
          0.618          0.88471           0.20025  
         0.6192          0.88627           0.20129  
         0.6204          0.88782           0.20233  
         0.6216          0.88935           0.20337  
         0.6228          0.89088           0.20442  
          0.624           0.8924           0.20546  
         0.6252           0.8939           0.20651  
         0.6264           0.8954           0.20756  
         0.6276          0.89688           0.20861  
         0.6288          0.89835           0.20966  
           0.63          0.89981           0.21072  
         0.6312          0.90127           0.21178  
         0.6324          0.90271           0.21283  
         0.6336          0.90414           0.21389  
         0.6348          0.90556           0.21496  
          0.636          0.90696           0.21602  
         0.6372          0.90836           0.21708  
         0.6384          0.90975           0.21815  
         0.6396          0.91113           0.21922  
         0.6408          0.91249           0.22029  
          0.642          0.91385           0.22136  
         0.6432          0.91519           0.22243  
         0.6444          0.91652           0.22351  
         0.6456          0.91785           0.22458  
         0.6468          0.91916           0.22566  
          0.648          0.92046           0.22674  
         0.6492          0.92175           0.22782  
         0.6504          0.92303            0.2289  
         0.6516           0.9243           0.22999  
         0.6528          0.92555           0.23107  
          0.654           0.9268           0.23216  
         0.6552          0.92804           0.23325  
         0.6564          0.92926           0.23434  
         0.6576          0.93048           0.23543  
         0.6588          0.93168           0.23652  
           0.66          0.93287           0.23761  
         0.6612          0.93405           0.23871  
         0.6624          0.93523            0.2398  
         0.6636          0.93639            0.2409  
         0.6648          0.93753             0.242  
          0.666          0.93867            0.2431  
         0.6672           0.9398            0.2442  
         0.6684          0.94092           0.24531  
         0.6696          0.94202           0.24641  
         0.6708          0.94312           0.24752  
          0.672           0.9442           0.24862  
         0.6732          0.94528           0.24973  
         0.6744          0.94634           0.25084  
