#fraction pdf cdf
#  x      p(x)     cdf(x) 
        0.18545          0.99952           0.38975  
        0.18585          0.99941           0.39119  
        0.18625          0.99928           0.39262  
        0.18665          0.99915           0.39405  
        0.18705            0.999           0.39548  
        0.18745          0.99885           0.39691  
        0.18785          0.99868           0.39834  
        0.18825           0.9985           0.39977  
        0.18865          0.99831            0.4012  
        0.18905          0.99811           0.40263  
        0.18945           0.9979           0.40406  
        0.18985          0.99767           0.40549  
        0.19025          0.99744           0.40692  
        0.19065          0.99719           0.40835  
        0.19105          0.99694           0.40978  
        0.19145          0.99667           0.41121  
        0.19185          0.99639           0.41264  
        0.19225           0.9961           0.41406  
        0.19265           0.9958           0.41549  
        0.19305          0.99549           0.41692  
        0.19345          0.99517           0.41834  
        0.19384          0.99484           0.41977  
        0.19424           0.9945           0.42119  
        0.19464          0.99415           0.42262  
        0.19504          0.99378           0.42404  
        0.19544          0.99341           0.42547  
        0.19584          0.99303           0.42689  
        0.19624          0.99263           0.42831  
        0.19664          0.99223           0.42973  
        0.19704          0.99181           0.43116  
        0.19744          0.99139           0.43258  
        0.19784          0.99095             0.434  
        0.19824          0.99051           0.43542  
        0.19864          0.99005           0.43684  
        0.19904          0.98959           0.43825  
        0.19944          0.98911           0.43967  
        0.19984          0.98863           0.44109  
        0.20024          0.98813            0.4425  
        0.20064          0.98763           0.44392  
        0.20104          0.98711           0.44533  
        0.20144          0.98659           0.44675  
        0.20184          0.98606           0.44816  
        0.20224          0.98551           0.44957  
        0.20264          0.98496           0.45099  
        0.20304           0.9844            0.4524  
        0.20344          0.98383           0.45381  
        0.20384          0.98324           0.45522  
        0.20424          0.98265           0.45662  
        0.20464          0.98205           0.45803  
        0.20504          0.98144           0.45944  
        0.20544          0.98082           0.46084  
        0.20584          0.98019           0.46225  
        0.20624          0.97956           0.46365  
        0.20663          0.97891           0.46506  
        0.20703          0.97825           0.46646  
        0.20743          0.97759           0.46786  
        0.20783          0.97691           0.46926  
        0.20823          0.97623           0.47066  
        0.20863          0.97554           0.47206  
        0.20903          0.97484           0.47345  
        0.20943          0.97413           0.47485  
        0.20983          0.97341           0.47624  
        0.21023          0.97268           0.47764  
        0.21063          0.97195           0.47903  
        0.21103           0.9712           0.48042  
        0.21143          0.97045           0.48181  
        0.21183          0.96968            0.4832  
        0.21223          0.96891           0.48459  
        0.21263          0.96814           0.48598  
        0.21303          0.96735           0.48737  
        0.21343          0.96655           0.48875  
        0.21383          0.96575           0.49014  
        0.21423          0.96493           0.49152  
        0.21463          0.96411            0.4929  
        0.21503          0.96328           0.49428  
        0.21543          0.96245           0.49566  
        0.21583           0.9616           0.49704  
        0.21623          0.96075           0.49842  
        0.21663          0.95989           0.49979  
        0.21703          0.95902           0.50117  
        0.21743          0.95814           0.50254  
        0.21783          0.95725           0.50391  
        0.21823          0.95636           0.50529  
        0.21863          0.95546           0.50666  
        0.21902          0.95455           0.50802  
        0.21942          0.95363           0.50939  
        0.21982          0.95271           0.51076  
        0.22022          0.95178           0.51212  
        0.22062          0.95084           0.51348  
        0.22102          0.94989           0.51485  
        0.22142          0.94894           0.51621  
        0.22182          0.94797           0.51756  
        0.22222            0.947           0.51892  
        0.22262          0.94603           0.52028  
        0.22302          0.94504           0.52163  
        0.22342          0.94405           0.52299  
        0.22382          0.94305           0.52434  
        0.22422          0.94205           0.52569  
        0.22462          0.94103           0.52704  
        0.22502          0.94001           0.52839  
        0.22542          0.93899           0.52973  
        0.22582          0.93795           0.53108  
        0.22622          0.93691           0.53242  
        0.22662          0.93586           0.53376  
        0.22702          0.93481            0.5351  
        0.22742          0.93374           0.53644  
        0.22782          0.93268           0.53778  
        0.22822           0.9316           0.53911  
        0.22862          0.93052           0.54045  
        0.22902          0.92943           0.54178  
        0.22942          0.92833           0.54311  
        0.22982          0.92723           0.54444  
        0.23022          0.92612           0.54577  
        0.23062          0.92501           0.54709  
        0.23102          0.92388           0.54842  
        0.23141          0.92276           0.54974  
        0.23181          0.92162           0.55106  
        0.23221          0.92048           0.55238  
        0.23261          0.91933            0.5537  
        0.23301          0.91818           0.55502  
        0.23341          0.91702           0.55633  
        0.23381          0.91586           0.55764  
        0.23421          0.91468           0.55895  
        0.23461          0.91351           0.56026  
        0.23501          0.91232           0.56157  
        0.23541          0.91113           0.56288  
        0.23581          0.90994           0.56418  
        0.23621          0.90874           0.56549  
        0.23661          0.90753           0.56679  
        0.23701          0.90632           0.56809  
        0.23741           0.9051           0.56938  
        0.23781          0.90387           0.57068  
        0.23821          0.90264           0.57197  
        0.23861          0.90141           0.57327  
        0.23901          0.90016           0.57456  
        0.23941          0.89892           0.57585  
        0.23981          0.89766           0.57713  
        0.24021          0.89641           0.57842  
        0.24061          0.89514            0.5797  
        0.24101          0.89387           0.58098  
        0.24141           0.8926           0.58226  
        0.24181          0.89132           0.58354  
        0.24221          0.89003           0.58482  
        0.24261          0.88874           0.58609  
        0.24301          0.88745           0.58736  
        0.24341          0.88615           0.58863  
         0.2438          0.88484            0.5899  
         0.2442          0.88353           0.59117  
         0.2446          0.88222           0.59244  
          0.245           0.8809            0.5937  
         0.2454          0.87957           0.59496  
         0.2458          0.87824           0.59622  
         0.2462          0.87691           0.59748  
         0.2466          0.87557           0.59873  
          0.247          0.87422           0.59999  
         0.2474          0.87287           0.60124  
         0.2478          0.87152           0.60249  
         0.2482          0.87016           0.60373  
         0.2486           0.8688           0.60498  
          0.249          0.86743           0.60622  
         0.2494          0.86606           0.60747  
         0.2498          0.86468           0.60871  
         0.2502           0.8633           0.60994  
         0.2506          0.86191           0.61118  
          0.251          0.86052           0.61241  
         0.2514          0.85913           0.61365  
         0.2518          0.85773           0.61488  
         0.2522          0.85633            0.6161  
         0.2526          0.85492           0.61733  
          0.253          0.85351           0.61855  
         0.2534          0.85209           0.61977  
         0.2538          0.85067           0.62099  
         0.2542          0.84925           0.62221  
         0.2546          0.84782           0.62343  
          0.255          0.84639           0.62464  
         0.2554          0.84496           0.62585  
         0.2558          0.84352           0.62706  
         0.2562          0.84207           0.62827  
        0.25659          0.84063           0.62948  
        0.25699          0.83918           0.63068  
        0.25739          0.83772           0.63188  
        0.25779          0.83626           0.63308  
        0.25819           0.8348           0.63428  
        0.25859          0.83334           0.63547  
        0.25899          0.83187           0.63667  
        0.25939           0.8304           0.63786  
        0.25979          0.82892           0.63904  
        0.26019          0.82744           0.64023  
        0.26059          0.82596           0.64142  
        0.26099          0.82447            0.6426  
        0.26139          0.82298           0.64378  
        0.26179          0.82149           0.64496  
        0.26219          0.81999           0.64613  
        0.26259          0.81849           0.64731  
        0.26299          0.81699           0.64848  
        0.26339          0.81548           0.64965  
        0.26379          0.81398           0.65081  
        0.26419          0.81246           0.65198  
        0.26459          0.81095           0.65314  
        0.26499          0.80943            0.6543  
        0.26539          0.80791           0.65546  
        0.26579          0.80638           0.65662  
        0.26619          0.80486           0.65777  
        0.26659          0.80333           0.65893  
        0.26699           0.8018           0.66008  
        0.26739          0.80026           0.66122  
        0.26779          0.79872           0.66237  
        0.26819          0.79718           0.66351  
        0.26859          0.79564           0.66465  
        0.26898          0.79409           0.66579  
        0.26938          0.79254           0.66693  
        0.26978          0.79099           0.66806  
        0.27018          0.78944           0.66919  
        0.27058          0.78788           0.67032  
        0.27098          0.78632           0.67145  
        0.27138          0.78476           0.67258  
        0.27178          0.78319            0.6737  
        0.27218          0.78163           0.67482  
        0.27258          0.78006           0.67594  
        0.27298          0.77849           0.67706  
        0.27338          0.77692           0.67817  
        0.27378          0.77534           0.67928  
        0.27418          0.77376           0.68039  
        0.27458          0.77218            0.6815  
        0.27498           0.7706           0.68261  
        0.27538          0.76902           0.68371  
        0.27578          0.76743           0.68481  
        0.27618          0.76584           0.68591  
        0.27658          0.76425             0.687  
        0.27698          0.76266            0.6881  
        0.27738          0.76106           0.68919  
        0.27778          0.75947           0.69028  
        0.27818          0.75787           0.69137  
        0.27858          0.75627           0.69245  
        0.27898          0.75467           0.69353  
        0.27938          0.75307           0.69461  
        0.27978          0.75146           0.69569  
        0.28018          0.74985           0.69677  
        0.28058          0.74824           0.69784  
        0.28098          0.74663           0.69891  
        0.28137          0.74502           0.69998  
        0.28177          0.74341           0.70105  
        0.28217          0.74179           0.70211  
        0.28257          0.74018           0.70317  
        0.28297          0.73856           0.70423  
        0.28337          0.73694           0.70529  
        0.28377          0.73532           0.70634  
        0.28417           0.7337            0.7074  
        0.28457          0.73207           0.70845  
        0.28497          0.73045           0.70949  
        0.28537          0.72882           0.71054  
        0.28577          0.72719           0.71158  
        0.28617          0.72556           0.71262  
        0.28657          0.72393           0.71366  
        0.28697           0.7223            0.7147  
        0.28737          0.72067           0.71573  
        0.28777          0.71904           0.71676  
        0.28817           0.7174           0.71779  
        0.28857          0.71577           0.71882  
        0.28897          0.71413           0.71984  
        0.28937          0.71249           0.72086  
        0.28977          0.71085           0.72188  
        0.29017          0.70921            0.7229  
        0.29057          0.70757           0.72392  
        0.29097          0.70593           0.72493  
        0.29137          0.70429           0.72594  
        0.29177          0.70264           0.72695  
        0.29217            0.701           0.72795  
        0.29257          0.69936           0.72896  
        0.29297          0.69771           0.72996  
        0.29337          0.69606           0.73095  
        0.29376          0.69442           0.73195  
        0.29416          0.69277           0.73294  
        0.29456          0.69112           0.73394  
        0.29496          0.68947           0.73493  
        0.29536          0.68782           0.73591  
        0.29576          0.68617            0.7369  
        0.29616          0.68452           0.73788  
        0.29656          0.68287           0.73886  
        0.29696          0.68122           0.73983  
        0.29736          0.67957           0.74081  
        0.29776          0.67791           0.74178  
        0.29816          0.67626           0.74275  
        0.29856          0.67461           0.74372  
        0.29896          0.67296           0.74469  
        0.29936           0.6713           0.74565  
        0.29976          0.66965           0.74661  
        0.30016          0.66799           0.74757  
        0.30056          0.66634           0.74852  
        0.30096          0.66468           0.74948  
        0.30136          0.66303           0.75043  
        0.30176          0.66137           0.75138  
        0.30216          0.65972           0.75232  
        0.30256          0.65806           0.75327  
        0.30296          0.65641           0.75421  
        0.30336          0.65475           0.75515  
        0.30376           0.6531           0.75609  
        0.30416          0.65144           0.75702  
        0.30456          0.64979           0.75795  
        0.30496          0.64813           0.75888  
        0.30536          0.64647           0.75981  
        0.30576          0.64482           0.76073  
        0.30616          0.64316           0.76166  
        0.30655          0.64151           0.76258  
        0.30695          0.63985            0.7635  
        0.30735           0.6382           0.76441  
        0.30775          0.63654           0.76532  
        0.30815          0.63489           0.76623  
        0.30855          0.63324           0.76714  
        0.30895          0.63158           0.76805  
        0.30935          0.62993           0.76895  
        0.30975          0.62828           0.76985  
        0.31015          0.62662           0.77075  
        0.31055          0.62497           0.77165  
        0.31095          0.62332           0.77254  
        0.31135          0.62167           0.77344  
        0.31175          0.62002           0.77433  
        0.31215          0.61837           0.77521  
        0.31255          0.61672            0.7761  
        0.31295          0.61507           0.77698  
        0.31335          0.61342           0.77786  
        0.31375          0.61177           0.77874  
        0.31415          0.61012           0.77961  
        0.31455          0.60848           0.78049  
        0.31495          0.60683           0.78136  
        0.31535          0.60518           0.78223  
        0.31575          0.60354           0.78309  
